case,activity,time
1665,8,2012-03-29T17:29:47Z
1665,6,2012-03-29T18:18:54Z
1673,1,2012-03-29T18:29:10Z
1673,8,2012-03-29T18:51:32Z
1673,6,2012-03-29T21:55:12Z
1680,1,2012-03-29T21:55:42Z
1680,8,2012-03-29T22:18:31Z
1680,9,2012-03-29T23:31:13Z
1680,6,2012-03-29T23:31:30Z
1682,1,2012-03-29T23:37:28Z
1682,8,2012-03-29T23:37:35Z
1682,6,2012-03-29T23:59:29Z
1683,1,2012-03-30T14:41:55Z
1683,8,2012-03-30T14:43:26Z
1683,6,2012-03-30T14:49:33Z
1687,1,2012-03-30T15:52:33Z
1687,8,2012-03-30T16:00:58Z
1687,6,2012-03-30T17:09:55Z
1689,1,2012-03-30T17:29:27Z
1689,8,2012-03-30T18:18:01Z
1689,9,2012-03-30T20:16:06Z
1689,6,2012-03-30T21:59:03Z
1690,1,2012-03-30T21:59:59Z
1690,8,2012-03-30T22:00:29Z
1690,9,2012-03-30T22:07:19Z
1690,6,2012-03-30T22:07:43Z
1696,1,2012-03-30T22:38:42Z
1696,8,2012-03-30T22:38:53Z
1696,6,2012-03-30T22:58:18Z
1708,1,2012-03-30T22:58:35Z
1708,8,2012-03-30T23:30:09Z
1708,6,2012-03-30T23:55:39Z
1717,1,2012-04-02T15:25:01Z
1717,6,2012-04-02T15:29:58Z
1719,1,2012-04-02T15:52:47Z
1719,8,2012-04-02T15:56:28Z
1719,6,2012-04-02T16:20:14Z
1719,6,2012-04-02T16:42:04Z
1722,1,2012-04-02T16:42:15Z
1722,8,2012-04-02T16:47:25Z
1722,6,2012-04-02T16:47:34Z
1732,1,2012-04-02T17:05:06Z
1732,8,2012-04-02T17:30:50Z
1732,6,2012-04-02T17:38:03Z
1737,1,2012-04-02T18:12:04Z
1737,8,2012-04-02T18:21:01Z
1737,9,2012-04-02T18:52:27Z
1737,6,2012-04-02T20:35:15Z
1739,1,2012-04-02T20:45:00Z
1739,8,2012-04-02T20:49:53Z
1739,6,2012-04-02T21:16:30Z
1741,1,2012-04-02T21:16:32Z
1741,8,2012-04-02T21:26:49Z
1741,6,2012-04-02T21:33:49Z
1742,1,2012-04-02T22:32:57Z
1742,8,2012-04-02T22:36:46Z
1742,6,2012-04-02T23:05:02Z
1750,1,2012-04-02T23:20:47Z
1750,8,2012-04-03T00:04:30Z
1750,9,2012-04-03T15:17:30Z
1750,6,2012-04-03T15:32:43Z
1751,1,2012-04-03T15:50:37Z
1751,8,2012-04-03T15:52:30Z
1751,6,2012-04-03T15:53:49Z
1752,1,2012-04-03T16:55:38Z
1752,8,2012-04-03T16:55:53Z
1752,9,2012-04-03T17:39:47Z
1752,8,2012-04-03T18:13:23Z
1752,8,2012-04-03T18:19:27Z
1752,6,2012-04-03T18:51:10Z
1753,1,2012-04-03T18:54:57Z
1753,8,2012-04-03T19:00:16Z
1753,6,2012-04-03T20:38:03Z
1762,1,2012-04-03T20:38:14Z
1762,8,2012-04-03T20:39:24Z
1762,6,2012-04-03T21:08:32Z
1769,1,2012-04-03T21:09:37Z
1769,8,2012-04-03T21:45:33Z
1769,6,2012-04-03T21:47:22Z
1773,1,2012-04-03T21:48:05Z
1773,8,2012-04-03T21:56:52Z
1773,6,2012-04-03T22:15:02Z
1780,1,2012-04-03T22:15:19Z
1780,8,2012-04-03T22:18:14Z
1780,9,2012-04-03T22:18:23Z
1780,6,2012-04-03T22:48:43Z
1784,1,2012-04-03T23:05:03Z
1784,8,2012-04-03T23:29:17Z
1784,6,2012-04-04T00:05:33Z
1784,6,2012-04-04T00:07:28Z
1787,1,2012-04-04T00:21:42Z
1787,8,2012-04-04T16:11:46Z
1787,9,2012-04-04T17:39:57Z
1787,9,2012-04-04T17:59:49Z
1787,6,2012-04-04T20:24:20Z
1787,6,2012-04-04T20:25:15Z
1791,1,2012-04-04T20:38:22Z
1791,8,2012-04-04T20:39:31Z
1791,6,2012-04-04T20:44:51Z
1797,1,2012-04-04T21:06:48Z
1797,8,2012-04-04T22:04:21Z
1797,6,2012-04-04T22:04:39Z
1801,1,2012-04-04T23:32:35Z
1801,8,2012-04-04T23:32:55Z
1801,6,2012-04-05T15:30:00Z
1802,1,2012-04-05T15:48:31Z
1802,8,2012-04-05T17:15:52Z
1802,6,2012-04-05T18:48:18Z
1803,1,2012-04-05T19:24:08Z
1803,1,2012-04-05T21:17:34Z
1803,8,2012-04-05T22:35:31Z
1803,9,2012-04-05T22:38:29Z
1803,6,2012-04-05T22:44:07Z
1808,1,2012-04-05T22:44:29Z
1808,8,2012-04-05T22:51:58Z
1808,6,2012-04-05T23:06:07Z
1810,1,2012-04-05T23:16:21Z
1810,8,2012-04-06T00:03:45Z
1810,9,2012-04-06T00:05:22Z
1810,6,2012-04-06T15:21:38Z
1813,1,2012-04-06T15:25:39Z
1813,8,2012-04-06T15:25:54Z
1813,9,2012-04-06T15:40:09Z
1813,6,2012-04-06T16:05:32Z
1815,1,2012-04-06T16:45:53Z
1815,8,2012-04-06T16:51:18Z
1815,6,2012-04-06T17:02:45Z
1817,1,2012-04-06T17:58:03Z
1817,8,2012-04-06T18:29:16Z
1817,6,2012-04-06T18:38:16Z
1824,1,2012-04-06T18:38:35Z
1824,6,2012-04-06T18:43:15Z
1824,6,2012-04-06T20:13:29Z
1825,1,2012-04-06T20:48:18Z
1825,8,2012-04-06T21:09:45Z
1825,9,2012-04-06T22:12:57Z
1825,6,2012-04-06T22:25:08Z
1829,1,2012-04-06T22:41:47Z
1829,8,2012-04-06T22:45:11Z
1829,6,2012-04-06T23:00:32Z
1835,1,2012-04-06T23:16:02Z
1835,8,2012-04-10T16:56:32Z
1835,6,2012-04-10T17:14:39Z
1842,1,2012-04-10T17:15:05Z
1842,8,2012-04-10T17:15:47Z
1842,6,2012-04-10T17:27:27Z
1844,1,2012-04-10T17:28:01Z
1844,8,2012-04-10T18:25:09Z
1844,9,2012-04-10T18:47:37Z
1844,6,2012-04-10T18:47:47Z
1847,1,2012-04-10T18:53:28Z
1847,8,2012-04-10T21:30:35Z
1847,6,2012-04-10T21:31:10Z
1852,1,2012-04-10T21:40:36Z
1852,8,2012-04-10T21:57:12Z
1852,6,2012-04-10T21:58:46Z
1854,1,2012-04-10T22:47:09Z
1854,8,2012-04-10T23:18:39Z
1854,9,2012-04-11T00:00:15Z
1854,6,2012-04-11T00:00:16Z
1856,1,2012-04-11T00:03:47Z
1856,8,2012-04-11T15:03:55Z
1856,9,2012-04-11T15:26:38Z
1856,6,2012-04-11T15:31:35Z
1857,1,2012-04-11T15:32:15Z
1857,8,2012-04-11T15:32:15Z
1857,6,2012-04-11T16:06:45Z
1870,1,2012-04-11T17:07:00Z
1870,8,2012-04-11T17:12:13Z
1870,6,2012-04-11T17:29:01Z
1871,1,2012-04-11T17:39:07Z
1871,8,2012-04-11T17:39:24Z
1871,6,2012-04-11T18:39:36Z
1873,1,2012-04-11T19:21:16Z
1873,8,2012-04-11T20:21:13Z
1873,6,2012-04-11T20:23:16Z
1873,6,2012-04-11T20:30:26Z
1875,1,2012-04-11T20:30:34Z
1875,8,2012-04-11T20:47:32Z
1875,9,2012-04-11T20:48:44Z
1875,6,2012-04-11T20:48:55Z
1876,1,2012-04-11T20:51:59Z
1876,8,2012-04-11T20:52:12Z
1876,6,2012-04-11T21:06:45Z
1876,6,2012-04-11T21:30:07Z
1878,1,2012-04-11T22:09:22Z
1878,8,2012-04-11T22:09:45Z
1878,6,2012-04-11T22:51:15Z
1880,1,2012-04-11T23:07:25Z
1880,8,2012-04-11T23:07:34Z
1880,6,2012-04-11T23:11:06Z
1885,1,2012-04-11T23:30:35Z
1885,8,2012-04-12T15:33:40Z
1885,9,2012-04-12T15:48:54Z
1885,6,2012-04-12T15:49:11Z
1886,1,2012-04-12T15:51:53Z
1886,8,2012-04-12T16:17:09Z
1886,6,2012-04-12T16:17:59Z
1887,1,2012-04-12T16:18:22Z
1887,8,2012-04-12T16:19:28Z
1887,6,2012-04-12T16:19:36Z
1890,1,2012-04-12T16:29:31Z
1890,8,2012-04-12T17:29:39Z
1890,6,2012-04-12T17:32:05Z
1898,1,2012-04-12T17:53:04Z
1898,8,2012-04-12T17:55:11Z
1898,9,2012-04-12T18:26:08Z
1898,6,2012-04-12T18:31:24Z
1902,1,2012-04-12T18:31:37Z
1902,8,2012-04-12T20:09:34Z
1902,6,2012-04-12T20:25:01Z
1908,1,2012-04-12T20:57:39Z
1908,8,2012-04-12T22:17:24Z
1908,9,2012-04-12T22:57:38Z
1908,6,2012-04-12T22:57:47Z
1910,1,2012-04-12T22:59:24Z
1910,8,2012-04-12T23:00:28Z
1910,6,2012-04-12T23:45:56Z
1912,1,2012-04-12T23:57:01Z
1912,8,2012-04-13T00:00:08Z
1912,9,2012-04-13T15:03:24Z
1912,6,2012-04-13T15:19:06Z
1914,1,2012-04-13T15:24:41Z
1914,8,2012-04-13T15:54:34Z
1914,6,2012-04-13T15:59:58Z
1920,1,2012-04-13T16:23:28Z
1920,8,2012-04-13T16:23:47Z
1920,6,2012-04-13T19:01:59Z
1922,1,2012-04-13T19:02:05Z
1922,8,2012-04-13T20:19:52Z
1922,6,2012-04-13T21:08:43Z
1931,1,2012-04-13T21:22:17Z
1931,8,2012-04-13T21:36:05Z
1931,6,2012-04-13T21:36:16Z
1931,6,2012-04-13T21:38:24Z
1938,1,2012-04-13T23:07:02Z
1938,8,2012-04-13T23:35:53Z
1938,6,2012-04-16T15:01:55Z
1944,1,2012-04-16T15:05:57Z
1944,8,2012-04-16T15:07:02Z
1944,9,2012-04-16T15:09:01Z
1944,6,2012-04-16T15:12:34Z
1946,1,2012-04-16T15:23:40Z
1946,8,2012-04-16T16:16:01Z
1946,6,2012-04-16T16:22:20Z
1950,1,2012-04-16T16:22:24Z
1950,8,2012-04-16T16:26:13Z
1950,6,2012-04-16T16:47:28Z
1955,1,2012-04-16T16:48:18Z
1955,8,2012-04-16T16:52:21Z
1955,6,2012-04-16T17:54:56Z
1960,1,2012-04-16T20:19:07Z
1960,8,2012-04-16T20:22:42Z
1960,9,2012-04-16T20:36:10Z
1960,6,2012-04-16T20:39:10Z
1962,1,2012-04-16T20:40:17Z
1962,8,2012-04-16T20:50:14Z
1962,6,2012-04-16T20:54:21Z
1963,1,2012-04-16T21:40:01Z
1963,8,2012-04-16T21:41:18Z
1963,6,2012-04-16T22:05:04Z
1965,3,2012-04-16T22:15:31Z
1965,1,2012-04-16T22:20:00Z
1965,8,2012-04-16T22:26:18Z
1965,6,2012-04-16T23:29:50Z
1967,1,2012-04-16T23:33:23Z
1967,8,2012-04-16T23:33:30Z
1967,6,2012-04-16T23:33:53Z
1967,6,2012-04-17T15:13:36Z
1968,1,2012-04-17T15:40:48Z
1968,8,2012-04-17T15:46:35Z
1968,6,2012-04-17T16:44:54Z
1972,1,2012-04-17T17:37:54Z
1972,8,2012-04-17T17:58:19Z
1972,6,2012-04-17T17:59:11Z
1974,1,2012-04-17T18:52:31Z
1974,8,2012-04-17T20:22:14Z
1974,6,2012-04-17T20:29:31Z
1977,1,2012-04-17T20:54:35Z
1977,8,2012-04-17T22:01:59Z
1977,6,2012-04-17T22:15:17Z
1979,1,2012-04-17T22:32:30Z
1979,8,2012-04-17T22:41:56Z
1979,9,2012-04-17T23:39:42Z
1979,6,2012-04-18T15:07:58Z
1982,1,2012-04-18T16:16:22Z
1982,8,2012-04-18T16:25:34Z
1982,6,2012-04-18T16:55:20Z
1988,1,2012-04-18T16:57:02Z
1988,8,2012-04-18T17:00:37Z
1988,6,2012-04-18T17:00:44Z
1990,1,2012-04-18T17:50:00Z
1990,8,2012-04-18T19:59:42Z
1990,6,2012-04-18T20:32:41Z
1992,1,2012-04-18T20:36:14Z
1992,8,2012-04-18T20:38:18Z
1992,6,2012-04-18T20:47:40Z
1993,1,2012-04-18T22:41:41Z
1993,8,2012-04-18T22:58:19Z
1993,6,2012-04-19T15:11:35Z
1994,1,2012-04-19T15:16:59Z
1994,6,2012-04-19T15:21:30Z
1995,1,2012-04-19T15:23:32Z
1995,8,2012-04-19T15:25:52Z
1995,9,2012-04-19T15:27:42Z
1995,6,2012-04-19T15:46:35Z
1998,1,2012-04-19T17:16:11Z
1998,8,2012-04-19T17:16:39Z
1998,9,2012-04-19T17:42:45Z
1998,6,2012-04-19T17:42:46Z
1999,1,2012-04-19T17:47:16Z
1999,8,2012-04-19T18:11:09Z
1999,6,2012-04-19T18:51:11Z
1999,6,2012-04-19T19:27:20Z
2002,1,2012-04-19T20:49:21Z
2002,8,2012-04-19T21:36:15Z
2002,6,2012-04-19T21:36:49Z
2012,1,2012-04-19T21:38:11Z
2012,8,2012-04-19T21:38:20Z
2012,6,2012-04-19T21:39:21Z
2014,1,2012-04-19T21:39:31Z
2014,8,2012-04-19T21:58:04Z
2014,9,2012-04-19T22:03:04Z
2014,6,2012-04-19T22:50:21Z
2024,1,2012-04-19T22:50:37Z
2024,8,2012-04-19T23:22:13Z
2024,9,2012-04-19T23:36:46Z
2024,6,2012-04-20T15:04:50Z
2025,1,2012-04-20T15:04:59Z
2025,8,2012-04-20T15:39:02Z
2025,6,2012-04-20T15:39:39Z
2025,6,2012-04-20T16:41:51Z
2026,1,2012-04-20T16:42:11Z
2026,8,2012-04-20T17:35:20Z
2026,6,2012-04-20T17:36:37Z
2027,1,2012-04-20T17:50:22Z
2027,8,2012-04-20T18:01:28Z
2027,9,2012-04-20T18:11:40Z
2027,6,2012-04-20T18:13:57Z
2029,1,2012-04-20T18:15:01Z
2029,8,2012-04-20T18:16:12Z
2029,6,2012-04-20T18:18:54Z
2030,1,2012-04-20T18:41:40Z
2030,8,2012-04-20T18:42:17Z
2030,6,2012-04-20T18:42:46Z
2032,1,2012-04-20T18:47:22Z
2032,8,2012-04-20T18:54:26Z
2032,6,2012-04-20T18:54:41Z
2034,1,2012-04-20T18:57:00Z
2034,8,2012-04-20T19:01:03Z
2034,6,2012-04-20T19:05:40Z
2039,1,2012-04-20T19:55:36Z
2039,8,2012-04-20T19:55:58Z
2039,6,2012-04-20T20:01:58Z
2043,1,2012-04-20T21:23:29Z
2043,8,2012-04-20T21:26:14Z
2043,6,2012-04-20T21:26:15Z
2046,1,2012-04-20T21:48:18Z
2046,8,2012-04-20T22:03:31Z
2046,6,2012-04-20T22:03:39Z
2047,1,2012-04-20T23:29:20Z
2047,8,2012-04-23T15:20:19Z
2047,6,2012-04-23T15:37:41Z
2049,1,2012-04-23T15:44:58Z
2049,6,2012-04-23T16:11:07Z
2060,1,2012-04-23T16:24:36Z
2060,8,2012-04-23T17:06:09Z
2060,6,2012-04-23T17:09:21Z
2061,1,2012-04-23T17:14:28Z
2061,8,2012-04-23T17:16:20Z
2061,6,2012-04-23T18:03:11Z
2063,1,2012-04-23T18:07:48Z
2063,8,2012-04-23T18:16:11Z
2063,6,2012-04-23T18:34:25Z
2070,1,2012-04-23T18:38:20Z
2070,8,2012-04-23T18:38:30Z
2070,9,2012-04-23T22:32:42Z
2070,6,2012-04-23T23:07:23Z
2073,1,2012-04-23T23:22:05Z
2073,8,2012-04-23T23:27:36Z
2073,9,2012-04-23T23:30:23Z
2073,6,2012-04-23T23:34:43Z
2074,1,2012-04-23T23:42:07Z
2074,8,2012-04-23T23:43:03Z
2074,6,2012-04-24T15:43:17Z
2078,1,2012-04-24T15:51:30Z
2078,9,2012-04-24T16:05:13Z
2078,8,2012-04-24T16:13:17Z
2078,6,2012-04-24T16:13:20Z
2080,1,2012-04-24T17:25:27Z
2080,8,2012-04-24T17:40:04Z
2080,8,2012-04-24T18:22:10Z
2080,6,2012-04-24T18:50:55Z
2084,1,2012-04-24T20:13:36Z
2084,8,2012-04-24T20:20:01Z
2084,6,2012-04-24T20:35:42Z
2085,1,2012-04-24T20:36:37Z
2085,8,2012-04-24T21:15:46Z
2085,6,2012-04-24T21:22:26Z
2085,6,2012-04-24T21:28:31Z
2090,8,2012-04-24T22:03:32Z
2090,9,2012-04-24T22:05:35Z
2090,6,2012-04-24T22:07:03Z
2095,1,2012-04-24T23:31:51Z
2095,8,2012-04-24T23:48:55Z
2095,6,2012-04-26T16:09:15Z
2096,1,2012-04-26T16:27:23Z
2096,8,2012-04-26T16:37:56Z
2096,6,2012-04-26T17:28:36Z
2097,1,2012-04-26T18:14:57Z
2097,8,2012-04-26T18:51:08Z
2097,6,2012-04-26T18:55:30Z
2100,1,2012-04-26T18:56:11Z
2100,8,2012-04-26T20:19:28Z
2100,6,2012-04-26T20:46:58Z
2116,1,2012-04-26T20:49:14Z
2116,8,2012-04-26T20:49:25Z
2116,6,2012-04-26T21:02:41Z
2128,1,2012-04-26T21:03:20Z
2128,8,2012-04-26T21:05:24Z
2128,6,2012-04-26T21:06:29Z
2128,6,2012-04-26T21:07:26Z
2130,1,2012-04-26T23:04:06Z
2130,8,2012-04-26T23:59:05Z
2130,6,2012-04-27T00:30:44Z
2139,1,2012-04-27T15:46:55Z
2139,8,2012-04-27T15:47:43Z
2139,4,2012-04-27T16:00:29Z
2139,8,2012-04-27T16:02:06Z
2139,9,2012-04-27T16:02:42Z
2139,6,2012-04-27T16:13:12Z
2140,1,2012-04-27T16:32:07Z
2140,8,2012-04-27T17:54:09Z
2140,6,2012-04-27T18:48:24Z
2148,1,2012-04-27T22:29:08Z
2148,8,2012-04-27T22:43:11Z
2148,6,2012-04-30T15:20:58Z
2148,6,2012-04-30T18:02:19Z
2150,1,2012-04-30T18:05:16Z
2150,8,2012-04-30T20:03:28Z
2150,6,2012-04-30T20:06:46Z
2160,1,2012-04-30T20:08:52Z
2160,8,2012-04-30T21:27:43Z
2160,6,2012-04-30T21:28:49Z
2164,1,2012-04-30T21:32:48Z
2164,8,2012-04-30T21:33:09Z
2164,6,2012-04-30T22:02:06Z
2167,1,2012-05-02T15:17:26Z
2167,8,2012-05-02T15:39:30Z
2167,6,2012-05-02T15:50:12Z
2171,1,2012-05-02T16:20:43Z
2171,8,2012-05-02T17:10:42Z
2171,6,2012-05-02T17:19:44Z
2174,1,2012-05-02T17:32:04Z
2174,8,2012-05-02T18:01:58Z
2174,6,2012-05-02T18:41:57Z
2187,1,2012-05-02T18:44:47Z
2187,8,2012-05-02T18:44:54Z
2187,6,2012-05-02T20:09:26Z
2188,1,2012-05-02T20:29:25Z
2188,8,2012-05-02T20:33:24Z
2188,6,2012-05-02T20:43:52Z
2193,1,2012-05-02T21:08:47Z
2193,8,2012-05-02T21:45:05Z
2193,6,2012-05-02T21:49:15Z
2194,1,2012-05-02T21:51:25Z
2194,6,2012-05-02T22:15:50Z
2200,1,2012-05-02T23:54:51Z
2200,8,2012-05-03T00:03:14Z
2200,6,2012-05-03T00:03:29Z
2202,1,2012-05-03T15:51:09Z
2202,8,2012-05-03T15:59:36Z
2202,6,2012-05-03T15:59:49Z
2214,1,2012-05-03T16:00:14Z
2214,8,2012-05-03T16:00:36Z
2214,6,2012-05-03T16:00:59Z
2220,1,2012-05-03T16:01:21Z
2220,8,2012-05-03T16:21:00Z
2220,6,2012-05-03T16:50:16Z
2224,1,2012-05-03T16:50:26Z
2224,8,2012-05-03T17:33:52Z
2224,6,2012-05-03T17:54:03Z
2225,1,2012-05-03T17:57:21Z
2225,1,2012-05-03T18:11:09Z
2225,8,2012-05-03T18:35:42Z
2225,6,2012-05-03T20:22:42Z
2226,1,2012-05-03T20:23:40Z
2226,8,2012-05-03T20:46:00Z
2226,6,2012-05-03T21:09:05Z
2227,1,2012-05-03T21:21:49Z
2227,6,2012-05-03T22:34:29Z
2227,6,2012-05-03T22:37:24Z
2240,1,2012-05-03T22:59:08Z
2240,8,2012-05-03T22:59:34Z
2240,6,2012-05-03T23:34:16Z
2241,1,2012-05-03T23:47:50Z
2241,8,2012-05-03T23:51:50Z
2241,9,2012-05-04T00:20:08Z
2241,6,2012-05-04T15:07:03Z
2242,1,2012-05-04T15:07:39Z
2242,8,2012-05-04T15:36:52Z
2242,6,2012-05-04T16:14:30Z
2244,1,2012-05-04T16:28:29Z
2244,8,2012-05-04T16:31:43Z
2244,9,2012-05-04T16:55:51Z
2244,6,2012-05-04T17:25:10Z
2247,1,2012-05-04T17:28:51Z
2247,8,2012-05-04T17:32:59Z
2247,6,2012-05-04T17:51:57Z
2250,1,2012-05-04T17:52:28Z
2250,9,2012-05-04T18:39:43Z
2250,6,2012-05-04T18:53:10Z
2252,1,2012-05-04T22:01:53Z
2252,8,2012-05-04T23:23:08Z
2252,6,2012-05-04T23:26:19Z
2255,1,2012-05-04T23:34:41Z
2255,8,2012-05-04T23:49:32Z
2255,6,2012-05-04T23:56:52Z
2258,1,2012-05-04T23:58:57Z
2258,8,2012-05-04T23:59:00Z
2258,6,2012-05-05T00:01:03Z
2259,3,2012-05-05T00:01:11Z
2259,1,2012-05-07T14:59:13Z
2259,8,2012-05-07T15:01:12Z
2259,6,2012-05-07T15:26:46Z
2261,1,2012-05-07T15:41:52Z
2261,8,2012-05-07T16:10:51Z
2261,6,2012-05-07T16:24:37Z
2262,1,2012-05-07T16:25:55Z
2262,8,2012-05-07T16:35:41Z
2262,6,2012-05-07T16:53:48Z
2273,1,2012-05-07T16:54:02Z
2273,8,2012-05-07T17:03:54Z
2273,6,2012-05-07T17:04:02Z
2277,1,2012-05-07T17:48:29Z
2277,8,2012-05-07T17:48:48Z
2277,6,2012-05-07T18:19:00Z
2286,1,2012-05-07T18:20:51Z
2286,8,2012-05-07T18:24:38Z
2286,6,2012-05-07T18:30:24Z
2293,1,2012-05-07T18:32:52Z
2293,8,2012-05-07T18:36:28Z
2293,6,2012-05-07T18:50:02Z
2293,6,2012-05-07T20:19:32Z
2296,1,2012-05-07T20:19:42Z
2296,8,2012-05-07T21:00:47Z
2296,6,2012-05-07T21:49:07Z
2303,1,2012-05-07T21:53:02Z
2303,8,2012-05-07T21:57:44Z
2303,6,2012-05-07T22:59:09Z
2313,1,2012-05-07T23:01:23Z
2313,8,2012-05-07T23:12:58Z
2313,6,2012-05-07T23:16:30Z
2317,1,2012-05-07T23:23:01Z
2317,8,2012-05-08T15:05:05Z
2317,6,2012-05-08T15:08:15Z
2318,1,2012-05-08T15:08:23Z
2318,8,2012-05-08T15:14:24Z
2318,9,2012-05-08T15:14:43Z
2318,9,2012-05-08T15:20:30Z
2318,9,2012-05-08T15:20:30Z
2318,6,2012-05-08T15:40:53Z
2323,1,2012-05-08T16:05:48Z
2323,8,2012-05-08T16:13:24Z
2323,6,2012-05-08T16:34:32Z
2326,1,2012-05-08T16:37:30Z
2326,8,2012-05-08T17:17:42Z
2326,9,2012-05-08T17:18:57Z
2326,6,2012-05-08T17:18:57Z
2342,1,2012-05-08T18:11:06Z
2342,8,2012-05-08T18:11:15Z
2342,9,2012-05-08T18:53:06Z
2342,9,2012-05-08T19:00:01Z
2342,6,2012-05-08T19:16:27Z
2344,1,2012-05-08T20:31:30Z
2344,8,2012-05-08T20:53:56Z
2344,6,2012-05-08T21:59:59Z
2347,1,2012-05-08T22:04:27Z
2347,6,2012-05-08T22:08:03Z
2350,1,2012-05-08T22:08:17Z
2350,8,2012-05-08T23:06:50Z
2350,6,2012-05-08T23:36:24Z
2350,8,2012-05-09T00:05:37Z
2350,6,2012-05-09T00:11:09Z
2357,1,2012-05-09T00:12:26Z
2357,6,2012-05-09T00:12:39Z
2358,1,2012-05-09T15:05:55Z
2358,8,2012-05-09T15:06:33Z
2358,6,2012-05-09T15:15:34Z
2365,1,2012-05-09T15:19:30Z
2365,8,2012-05-09T15:22:26Z
2365,6,2012-05-09T16:24:58Z
2366,1,2012-05-09T16:41:02Z
2366,8,2012-05-09T16:41:13Z
2366,9,2012-05-09T16:57:23Z
2366,6,2012-05-09T16:57:26Z
2367,1,2012-05-09T17:17:27Z
2367,8,2012-05-09T17:18:27Z
2367,6,2012-05-09T17:25:28Z
2374,1,2012-05-09T17:31:48Z
2374,8,2012-05-09T18:06:30Z
2374,6,2012-05-09T18:43:57Z
2380,1,2012-05-09T18:56:38Z
2380,8,2012-05-09T21:22:38Z
2380,9,2012-05-09T21:23:25Z
2380,8,2012-05-09T21:29:20Z
2380,6,2012-05-09T21:40:52Z
2382,1,2012-05-09T22:02:24Z
2382,8,2012-05-09T22:13:40Z
2382,2,2012-05-09T22:13:49Z
2382,6,2012-05-09T22:23:42Z
2386,1,2012-05-09T22:29:37Z
2386,8,2012-05-09T22:37:29Z
2386,6,2012-05-09T23:39:26Z
2388,1,2012-05-10T00:06:27Z
2388,8,2012-05-10T15:15:17Z
2388,6,2012-05-10T15:16:49Z
2390,1,2012-05-10T15:25:17Z
2390,8,2012-05-10T15:25:20Z
2390,6,2012-05-10T15:35:43Z
2394,1,2012-05-10T16:20:35Z
2394,8,2012-05-10T16:22:42Z
2394,6,2012-05-10T16:22:50Z
2397,1,2012-05-10T16:26:12Z
2397,8,2012-05-10T16:27:27Z
2397,6,2012-05-10T16:27:36Z
2403,1,2012-05-10T16:50:41Z
2403,8,2012-05-10T16:59:37Z
2403,6,2012-05-10T17:02:37Z
2409,1,2012-05-10T17:07:22Z
2409,6,2012-05-10T17:19:59Z
2409,6,2012-05-10T18:02:57Z
2415,1,2012-05-10T18:03:06Z
2415,8,2012-05-10T18:18:16Z
2415,6,2012-05-10T18:34:19Z
2419,1,2012-05-10T20:22:34Z
2419,8,2012-05-10T20:36:53Z
2419,9,2012-05-10T21:06:46Z
2419,6,2012-05-10T21:11:09Z
2421,1,2012-05-10T21:13:39Z
2421,8,2012-05-10T21:16:47Z
2421,6,2012-05-10T21:52:34Z
2429,1,2012-05-10T22:58:37Z
2429,8,2012-05-10T23:53:22Z
2429,9,2012-05-10T23:55:29Z
2429,6,2012-05-11T15:28:57Z
2429,6,2012-05-11T15:50:25Z
2431,1,2012-05-11T16:26:19Z
2431,8,2012-05-11T16:51:18Z
2431,6,2012-05-11T18:14:50Z
2440,1,2012-05-11T19:01:40Z
2440,8,2012-05-11T20:07:38Z
2440,6,2012-05-11T20:08:40Z
2449,1,2012-05-11T20:14:20Z
2449,8,2012-05-11T20:54:11Z
2449,6,2012-05-11T21:51:10Z
2454,1,2012-05-11T22:57:07Z
2454,8,2012-05-11T23:26:17Z
2454,9,2012-05-11T23:41:37Z
2454,6,2012-05-11T23:42:41Z
2455,1,2012-05-11T23:49:27Z
2455,8,2012-05-11T23:50:01Z
2455,9,2012-05-14T15:24:06Z
2455,6,2012-05-14T16:44:41Z
2461,1,2012-05-14T16:44:51Z
2461,8,2012-05-14T17:34:55Z
2461,6,2012-05-14T17:35:26Z
2462,1,2012-05-14T18:02:23Z
2462,8,2012-05-14T19:21:05Z
2462,6,2012-05-14T20:10:23Z
2462,6,2012-05-14T20:36:02Z
2472,1,2012-05-14T20:39:34Z
2472,8,2012-05-14T20:39:41Z
2472,6,2012-05-14T20:54:35Z
2474,1,2012-05-14T20:59:38Z
2474,8,2012-05-14T20:59:50Z
2474,6,2012-05-14T21:04:33Z
2477,1,2012-05-14T21:05:09Z
2477,8,2012-05-14T21:05:59Z
2477,6,2012-05-14T21:06:27Z
2479,1,2012-05-14T21:28:15Z
2479,6,2012-05-14T21:28:38Z
2482,1,2012-05-14T21:31:03Z
2482,8,2012-05-14T22:35:37Z
2482,6,2012-05-14T22:36:46Z
2484,1,2012-05-14T22:37:56Z
2484,8,2012-05-14T22:48:40Z
2484,6,2012-05-14T22:49:06Z
2485,1,2012-05-14T22:53:25Z
2485,8,2012-05-14T23:05:40Z
2485,6,2012-05-14T23:09:07Z
2487,1,2012-05-14T23:13:00Z
2487,8,2012-05-14T23:13:46Z
2487,6,2012-05-14T23:24:43Z
2489,1,2012-05-14T23:58:40Z
2489,8,2012-05-15T15:02:06Z
2489,6,2012-05-15T15:07:16Z
2491,1,2012-05-15T15:08:40Z
2491,8,2012-05-15T15:16:00Z
