case,activity,time
Case 25,Turning & Milling - Machine 5,2012-02-19T07:41:00Z
Case 25,Turning & Milling - Machine 5,2012-02-19T07:45:00Z
Case 25,Turning & Milling - Machine 5,2012-02-19T08:21:00Z
Case 25,Turning & Milling - Machine 5,2012-02-19T09:00:00Z
Case 25,Turning & Milling - Machine 5,2012-02-19T09:00:00Z
Case 25,Turning & Milling - Machine 5,2012-02-19T09:00:00Z
Case 25,Turning & Milling Q.C.,2012-02-19T09:03:00Z
Case 25,Laser Marking - Machine 7,2012-02-19T09:04:00Z
Case 25,Lapping - Machine 1,2012-02-19T09:05:00Z
Case 25,Lapping - Machine 1,2012-02-19T09:07:00Z
Case 25,Round Grinding - Manual,2012-02-19T09:20:00Z
Case 25,Round Grinding - Manual,2012-02-19T09:39:00Z
Case 25,Lapping - Machine 1,2012-02-19T09:41:00Z
Case 25,Round Grinding - Manual,2012-02-19T10:18:00Z
Case 25,Round Grinding - Manual,2012-02-19T10:30:00Z
Case 25,Round Grinding - Manual,2012-02-19T10:40:00Z
Case 25,Round Grinding - Manual,2012-02-19T10:54:00Z
Case 25,Round Grinding - Q.C.,2012-02-19T10:58:00Z
Case 25,Round Grinding - Q.C.,2012-02-19T10:59:00Z
Case 25,Round Grinding - Q.C.,2012-02-19T11:01:00Z
Case 25,Lapping - Machine 1,2012-02-19T11:30:00Z
Case 25,Round Grinding - Machine 3,2012-02-19T12:00:00Z
Case 25,Round Grinding - Machine 3,2012-02-19T12:12:00Z
Case 25,Final Inspection Q.C.,2012-02-19T12:46:00Z
Case 250,Milling - Machine 16,2012-02-19T13:20:00Z
Case 250,Milling - Machine 16,2012-02-19T13:20:00Z
Case 250,Final Inspection Q.C.,2012-02-19T13:20:00Z
Case 250,Milling - Machine 16,2012-02-19T13:27:00Z
Case 250,Milling - Machine 16,2012-02-19T14:07:00Z
Case 250,Milling - Machine 16,2012-02-19T14:10:00Z
Case 250,Laser Marking - Machine 7,2012-02-19T14:23:00Z
Case 250,Final Inspection Q.C.,2012-02-19T14:28:00Z
Case 250,Final Inspection Q.C.,2012-02-19T14:29:00Z
Case 250,Final Inspection Q.C.,2012-02-19T14:38:00Z
Case 250,Final Inspection Q.C.,2012-02-19T14:49:00Z
Case 250,Final Inspection Q.C.,2012-02-19T15:00:00Z
Case 250,Final Inspection Q.C.,2012-02-19T15:09:00Z
Case 250,Packing,2012-02-19T15:15:00Z
Case 251,Turning & Milling - Machine 5,2012-02-19T15:52:00Z
Case 251,Turning & Milling - Machine 5,2012-02-19T15:54:00Z
Case 251,Turning & Milling - Machine 5,2012-02-19T16:00:00Z
Case 251,Turning & Milling Q.C.,2012-02-19T16:04:00Z
Case 251,Laser Marking - Machine 7,2012-02-19T16:24:00Z
Case 251,Turning & Milling Q.C.,2012-02-19T16:25:00Z
Case 251,Lapping - Machine 1,2012-02-19T16:25:00Z
Case 251,Round Grinding - Machine 23,2012-02-19T16:29:00Z
Case 251,Final Inspection Q.C.,2012-02-19T17:02:00Z
Case 251,Final Inspection Q.C.,2012-02-19T18:13:00Z
Case 251,Round Grinding - Machine 23,2012-02-19T18:48:00Z
Case 251,Packing,2012-02-19T19:59:00Z
Case 251,Final Inspection Q.C.,2012-02-19T20:05:00Z
Case 251,Final Inspection Q.C.,2012-02-19T20:07:00Z
Case 252,Turning & Milling - Machine 6,2012-02-19T20:14:00Z
Case 252,Turning & Milling - Machine 6,2012-02-19T20:15:00Z
Case 252,Turning & Milling - Machine 6,2012-02-19T21:23:00Z
Case 252,Turning & Milling Q.C.,2012-02-19T21:42:00Z
Case 252,Turning & Milling - Machine 6,2012-02-19T23:47:00Z
Case 252,Turning & Milling Q.C.,2012-02-19T23:57:00Z
Case 252,Laser Marking - Machine 7,2012-02-20T00:00:00Z
Case 252,Lapping - Machine 1,2012-02-20T00:00:00Z
Case 252,Final Inspection Q.C.,2012-02-20T00:00:00Z
Case 252,Final Inspection Q.C.,2012-02-20T00:00:00Z
Case 252,Packing,2012-02-20T00:00:00Z
Case 253,Turning & Milling - Machine 9,2012-02-20T03:15:00Z
Case 253,Turning & Milling - Machine 9,2012-02-20T06:42:00Z
Case 253,Turning & Milling Q.C.,2012-02-20T06:50:00Z
Case 253,Turning & Milling - Machine 9,2012-02-20T07:00:00Z
Case 253,Turning & Milling Q.C.,2012-02-20T07:00:00Z
Case 253,Laser Marking - Machine 7,2012-02-20T07:00:00Z
Case 253,Lapping - Machine 1,2012-02-20T07:00:00Z
Case 253,Lapping - Machine 1,2012-02-20T07:02:00Z
Case 253,Flat Grinding - Machine 11,2012-02-20T07:02:00Z
Case 253,Lapping - Machine 1,2012-02-20T07:07:00Z
Case 253,Laser Marking - Machine 7,2012-02-20T07:08:00Z
Case 253,Final Inspection Q.C.,2012-02-20T07:11:00Z
Case 253,Packing,2012-02-20T07:11:00Z
Case 253,Packing,2012-02-20T07:18:00Z
Case 254,Laser Marking - Machine 7,2012-02-20T07:48:00Z
Case 254,Flat Grinding - Machine 11,2012-02-20T07:49:00Z
Case 254,Flat Grinding - Machine 11,2012-02-20T08:24:00Z
Case 254,Flat Grinding - Machine 11,2012-02-20T08:25:00Z
Case 254,Final Inspection Q.C.,2012-02-20T08:26:00Z
Case 254,Packing,2012-02-20T09:00:00Z
Case 254,Final Inspection Q.C.,2012-02-20T09:07:00Z
Case 255,Turning - Machine 8,2012-02-20T09:48:00Z
Case 255,Turning Q.C.,2012-02-20T09:49:00Z
Case 255,Laser Marking - Machine 7,2012-02-20T10:24:00Z
Case 255,Final Inspection Q.C.,2012-02-20T10:45:00Z
Case 255,Packing,2012-02-20T11:11:00Z
Case 256,Turning - Machine 8,2012-02-20T11:21:00Z
Case 256,Turning - Machine 8,2012-02-20T11:22:00Z
Case 256,Turning - Machine 8,2012-02-20T11:24:00Z
Case 256,Turning Q.C.,2012-02-20T13:00:00Z
Case 256,Turning - Machine 8,2012-02-20T13:20:00Z
Case 256,Turning - Machine 8,2012-02-20T13:20:00Z
Case 256,Turning - Machine 8,2012-02-20T13:32:00Z
Case 256,Turning - Machine 8,2012-02-20T13:48:00Z
Case 256,Turning - Machine 8,2012-02-20T13:50:00Z
Case 256,Turning - Machine 8,2012-02-20T14:00:00Z
Case 256,Turning Q.C.,2012-02-20T14:06:00Z
Case 256,Turning & Milling - Machine 10,2012-02-20T14:32:00Z
Case 256,Turning & Milling Q.C.,2012-02-20T15:21:00Z
Case 256,Turning & Milling - Machine 10,2012-02-20T15:34:00Z
Case 256,Turning & Milling Q.C.,2012-02-20T15:36:00Z
Case 256,Turning & Milling - Machine 10,2012-02-20T15:53:00Z
Case 256,Turning & Milling - Machine 10,2012-02-20T15:58:00Z
Case 256,Turning & Milling - Machine 10,2012-02-20T15:59:00Z
Case 256,Turning & Milling - Machine 10,2012-02-20T16:05:00Z
Case 256,Turning & Milling - Machine 10,2012-02-20T16:09:00Z
Case 256,Turning & Milling Q.C.,2012-02-20T16:52:00Z
Case 256,Turning & Milling - Machine 10,2012-02-20T16:54:00Z
Case 256,Turning & Milling - Machine 10,2012-02-20T16:54:00Z
Case 256,Turning & Milling Q.C.,2012-02-20T17:09:00Z
Case 256,Turning & Milling - Machine 10,2012-02-20T18:43:00Z
Case 256,Turning & Milling Q.C.,2012-02-20T20:00:00Z
Case 256,Turning & Milling - Machine 10,2012-02-20T20:11:00Z
Case 256,Lapping - Machine 1,2012-02-20T20:12:00Z
Case 256,Turning & Milling Q.C.,2012-02-20T20:25:00Z
Case 256,Turning & Milling - Machine 10,2012-02-20T20:26:00Z
Case 256,Round Grinding - Machine 2,2012-02-20T20:39:00Z
Case 256,Turning & Milling - Machine 10,2012-02-20T21:53:00Z
Case 256,Turning & Milling Q.C.,2012-02-20T21:53:00Z
Case 256,Round Grinding - Machine 3,2012-02-20T21:54:00Z
Case 256,Round Grinding - Machine 2,2012-02-20T22:07:00Z
Case 256,Round Grinding - Machine 3,2012-02-20T22:57:00Z
Case 256,Round Grinding - Machine 2,2012-02-20T23:50:00Z
Case 256,Lapping - Machine 1,2012-02-21T00:00:00Z
Case 256,Turning & Milling Q.C.,2012-02-21T00:00:00Z
Case 256,Round Grinding - Q.C.,2012-02-21T00:00:00Z
Case 256,Round Grinding - Machine 3,2012-02-21T00:00:00Z
Case 256,Lapping - Machine 1,2012-02-21T00:00:00Z
Case 256,Round Grinding - Machine 2,2012-02-21T00:00:00Z
Case 256,Round Grinding - Machine 3,2012-02-21T00:00:00Z
Case 256,Round Grinding - Q.C.,2012-02-21T00:00:00Z
Case 256,Round Grinding - Machine 3,2012-02-21T00:00:00Z
Case 256,Round Grinding - Machine 2,2012-02-21T00:00:00Z
Case 256,Round Grinding - Machine 3,2012-02-21T00:00:00Z
Case 256,Round Grinding - Machine 3,2012-02-21T00:00:00Z
Case 256,Round Grinding - Machine 3,2012-02-21T00:00:00Z
Case 256,Round Grinding - Q.C.,2012-02-21T00:00:00Z
Case 256,Round Grinding - Q.C.,2012-02-21T00:00:00Z
Case 256,Round Grinding - Q.C.,2012-02-21T00:00:00Z
Case 256,Round Grinding - Q.C.,2012-02-21T00:00:00Z
Case 256,Laser Marking - Machine 7,2012-02-21T03:00:00Z
Case 256,Round Grinding - Q.C.,2012-02-21T06:45:00Z
Case 256,Round Grinding - Q.C.,2012-02-21T06:46:00Z
Case 256,Laser Marking - Machine 7,2012-02-21T06:47:00Z
Case 256,Final Inspection Q.C.,2012-02-21T06:50:00Z
Case 256,Final Inspection Q.C.,2012-02-21T06:50:00Z
Case 256,Packing,2012-02-21T06:50:00Z
Case 256,Final Inspection Q.C.,2012-02-21T07:00:00Z
Case 257,Turning & Milling - Machine 5,2012-02-21T07:00:00Z
Case 257,Turning & Milling - Machine 5,2012-02-21T07:05:00Z
Case 257,Turning & Milling - Machine 5,2012-02-21T07:12:00Z
Case 257,Turning & Milling - Machine 5,2012-02-21T07:18:00Z
Case 257,Turning & Milling - Machine 5,2012-02-21T07:19:00Z
Case 257,Turning & Milling - Machine 5,2012-02-21T08:10:00Z
Case 257,Turning & Milling - Machine 5,2012-02-21T08:14:00Z
Case 257,Turning & Milling - Machine 5,2012-02-21T08:21:00Z
Case 257,Turning & Milling - Machine 5,2012-02-21T08:25:00Z
Case 257,Turning & Milling - Machine 5,2012-02-21T09:00:00Z
Case 257,Turning & Milling - Machine 5,2012-02-21T09:03:00Z
Case 257,Turning & Milling - Machine 5,2012-02-21T09:08:00Z
Case 257,Turning & Milling - Machine 5,2012-02-21T09:14:00Z
Case 257,Turning & Milling Q.C.,2012-02-21T09:18:00Z
Case 257,Turning & Milling Q.C.,2012-02-21T09:22:00Z
Case 257,Laser Marking - Machine 7,2012-02-21T09:30:00Z
Case 257,Lapping - Machine 1,2012-02-21T10:00:00Z
Case 257,Lapping - Machine 1,2012-02-21T10:45:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T11:04:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T11:07:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T11:30:00Z
Case 257,Lapping - Machine 1,2012-02-21T11:45:00Z
Case 257,Lapping - Machine 1,2012-02-21T12:09:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T12:15:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T12:25:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T12:44:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T13:20:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T13:28:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T13:30:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T13:59:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T14:00:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T14:20:00Z
Case 257,Final Inspection Q.C.,2012-02-21T15:00:00Z
Case 257,Final Inspection Q.C.,2012-02-21T15:39:00Z
Case 257,Final Inspection Q.C.,2012-02-21T16:00:00Z
Case 257,Final Inspection Q.C.,2012-02-21T16:04:00Z
Case 257,Final Inspection Q.C.,2012-02-21T16:06:00Z
Case 257,Final Inspection Q.C.,2012-02-21T16:13:00Z
Case 257,Packing,2012-02-21T16:17:00Z
Case 257,Final Inspection Q.C.,2012-02-21T16:18:00Z
Case 257,Packing,2012-02-21T16:22:00Z
Case 257,Final Inspection Q.C.,2012-02-21T16:32:00Z
Case 257,Final Inspection Q.C.,2012-02-21T17:11:00Z
Case 257,Final Inspection Q.C.,2012-02-21T17:15:00Z
Case 257,Final Inspection Q.C.,2012-02-21T17:16:00Z
Case 257,Final Inspection Q.C.,2012-02-21T17:53:00Z
Case 257,Packing,2012-02-21T19:52:00Z
Case 257,Final Inspection Q.C.,2012-02-21T20:02:00Z
Case 257,Grinding Rework - Machine 27,2012-02-21T20:02:00Z
Case 257,Grinding Rework - Machine 27,2012-02-21T20:04:00Z
Case 257,Lapping - Machine 1,2012-02-21T20:10:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T20:11:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T21:32:00Z
Case 257,Round Grinding - Machine 2,2012-02-21T21:33:00Z
Case 257,Packing,2012-02-21T21:56:00Z
Case 257,Final Inspection Q.C.,2012-02-21T22:31:00Z
Case 257,Grinding Rework - Machine 27,2012-02-21T23:08:00Z
Case 257,Final Inspection Q.C.,2012-02-22T00:00:00Z
Case 257,Final Inspection Q.C.,2012-02-22T00:00:00Z
Case 257,Final Inspection Q.C.,2012-02-22T00:00:00Z
Case 257,Final Inspection Q.C.,2012-02-22T00:00:00Z
Case 257,Final Inspection Q.C.,2012-02-22T00:00:00Z
Case 257,Packing,2012-02-22T00:00:00Z
Case 257,Final Inspection Q.C.,2012-02-22T00:00:00Z
Case 257,Grinding Rework - Machine 27,2012-02-22T00:00:00Z
Case 257,Grinding Rework - Machine 27,2012-02-22T00:37:00Z
Case 257,Lapping - Machine 1,2012-02-22T03:42:00Z
Case 257,Final Inspection Q.C.,2012-02-22T03:57:00Z
Case 257,Packing,2012-02-22T05:12:00Z
Case 257,Final Inspection Q.C.,2012-02-22T06:45:00Z
Case 257,Final Inspection Q.C.,2012-02-22T06:45:00Z
Case 258,Turning & Milling - Machine 6,2012-02-22T06:50:00Z
Case 258,Turning & Milling - Machine 6,2012-02-22T06:52:00Z
Case 258,Turning & Milling - Machine 6,2012-02-22T06:52:00Z
Case 258,Turning & Milling - Machine 6,2012-02-22T06:54:00Z
Case 258,Turning & Milling - Machine 6,2012-02-22T06:54:00Z
Case 258,Turning & Milling - Machine 6,2012-02-22T07:00:00Z
Case 258,Turning & Milling - Machine 6,2012-02-22T07:03:00Z
Case 258,Turning & Milling Q.C.,2012-02-22T07:17:00Z
Case 258,Turning & Milling Q.C.,2012-02-22T07:22:00Z
Case 258,Laser Marking - Machine 7,2012-02-22T07:23:00Z
Case 258,Lapping - Machine 1,2012-02-22T07:26:00Z
Case 258,Turning & Milling Q.C.,2012-02-22T07:42:00Z
Case 258,Final Inspection Q.C.,2012-02-22T07:42:00Z
Case 258,Final Inspection Q.C.,2012-02-22T07:46:00Z
Case 258,Final Inspection Q.C.,2012-02-22T08:04:00Z
Case 258,Packing,2012-02-22T08:25:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T08:29:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T09:00:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T09:07:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T09:20:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T09:29:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T09:42:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T09:48:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T10:10:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T11:00:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T11:29:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T11:30:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T12:12:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T12:12:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T13:20:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T13:31:00Z
Case 259,Turning & Milling Q.C.,2012-02-22T14:07:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T14:20:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T14:30:00Z
Case 259,Turning & Milling Q.C.,2012-02-22T14:45:00Z
Case 259,Turning & Milling Q.C.,2012-02-22T14:48:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T14:50:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T15:10:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T15:11:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T15:16:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T15:26:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T15:30:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T15:50:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T15:58:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T16:08:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T16:10:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T16:38:00Z
Case 259,Turning & Milling - Machine 6,2012-02-22T16:39:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T16:48:00Z
Case 259,Laser Marking - Machine 7,2012-02-22T17:00:00Z
Case 259,Lapping - Machine 1,2012-02-22T17:49:00Z
Case 259,Lapping - Machine 1,2012-02-22T18:12:00Z
Case 259,Lapping - Machine 1,2012-02-22T18:13:00Z
Case 259,Final Inspection Q.C.,2012-02-22T18:13:00Z
Case 259,Packing,2012-02-22T19:48:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T20:03:00Z
Case 259,Turning & Milling - Machine 10,2012-02-22T20:06:00Z
Case 259,Lapping - Machine 1,2012-02-22T20:21:00Z
Case 259,Turning & Milling Q.C.,2012-02-22T20:23:00Z
Case 259,Laser Marking - Machine 7,2012-02-22T21:12:00Z
Case 259,Laser Marking - Machine 7,2012-02-22T23:49:00Z
Case 259,Lapping - Machine 1,2012-02-22T23:50:00Z
Case 259,Laser Marking - Machine 7,2012-02-23T00:00:00Z
Case 259,Lapping - Machine 1,2012-02-23T00:00:00Z
Case 259,Final Inspection Q.C.,2012-02-23T00:00:00Z
Case 259,Packing,2012-02-23T00:00:00Z
Case 26,Turning & Milling - Machine 4,2012-02-23T00:00:00Z
Case 26,Turning & Milling - Machine 4,2012-02-23T00:00:00Z
Case 26,Turning & Milling - Machine 4,2012-02-23T00:00:00Z
Case 26,Turning & Milling - Machine 4,2012-02-23T00:00:00Z
Case 26,Turning & Milling - Machine 4,2012-02-23T00:00:00Z
Case 26,Turning & Milling Q.C.,2012-02-23T00:00:00Z
Case 26,Laser Marking - Machine 7,2012-02-23T00:00:00Z
Case 26,Lapping - Machine 1,2012-02-23T00:27:00Z
Case 26,Round Grinding - Machine 12,2012-02-23T06:45:00Z
Case 26,Round Grinding - Machine 12,2012-02-23T06:49:00Z
Case 26,Round Grinding - Machine 12,2012-02-23T06:52:00Z
Case 26,Round Grinding - Machine 12,2012-02-23T06:52:00Z
Case 26,Round Grinding - Q.C.,2012-02-23T06:53:00Z
Case 26,Lapping - Machine 1,2012-02-23T06:56:00Z
Case 26,Round Grinding - Machine 3,2012-02-23T06:56:00Z
Case 26,Round Grinding - Machine 3,2012-02-23T06:57:00Z
Case 26,Round Grinding - Machine 3,2012-02-23T07:00:00Z
Case 26,Final Inspection Q.C.,2012-02-23T07:00:00Z
Case 26,Final Inspection Q.C.,2012-02-23T07:01:00Z
Case 26,Final Inspection Q.C.,2012-02-23T07:05:00Z
Case 26,Packing,2012-02-23T07:11:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T07:37:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T07:38:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T07:40:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T07:50:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T08:36:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T09:00:00Z
Case 260,Turning & Milling Q.C.,2012-02-23T09:05:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T09:09:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T09:09:00Z
Case 260,Turning & Milling Q.C.,2012-02-23T09:37:00Z
Case 260,Turning & Milling Q.C.,2012-02-23T09:46:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T09:50:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T10:21:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T10:30:00Z
Case 260,Turning & Milling Q.C.,2012-02-23T10:44:00Z
Case 260,Turning & Milling Q.C.,2012-02-23T10:50:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T11:00:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T11:11:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T11:13:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T12:16:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T12:27:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T12:54:00Z
Case 260,Turning & Milling Q.C.,2012-02-23T13:20:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T13:26:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T13:27:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T13:35:00Z
Case 260,Turning & Milling - Machine 6,2012-02-23T13:59:00Z
Case 260,Turning & Milling Q.C.,2012-02-23T14:30:00Z
Case 260,Turning & Milling Q.C.,2012-02-23T14:30:00Z
Case 260,Laser Marking - Machine 7,2012-02-23T15:17:00Z
Case 260,Turning & Milling Q.C.,2012-02-23T15:17:00Z
Case 260,Laser Marking - Machine 7,2012-02-23T15:20:00Z
Case 260,Flat Grinding - Machine 11,2012-02-23T15:21:00Z
Case 260,Lapping - Machine 1,2012-02-23T15:46:00Z
Case 260,Lapping - Machine 1,2012-02-23T16:21:00Z
Case 260,Laser Marking - Machine 7,2012-02-23T16:22:00Z
Case 260,Flat Grinding - Machine 11,2012-02-23T16:23:00Z
Case 260,Flat Grinding - Machine 11,2012-02-23T16:49:00Z
Case 260,Round Grinding - Machine 3,2012-02-23T17:45:00Z
Case 260,Lapping - Machine 1,2012-02-23T19:07:00Z
Case 260,Round Grinding - Machine 3,2012-02-23T19:56:00Z
Case 260,Lapping - Machine 1,2012-02-23T20:06:00Z
Case 260,Round Grinding - Machine 3,2012-02-23T20:15:00Z
Case 260,Round Grinding - Machine 3,2012-02-23T20:51:00Z
Case 260,Flat Grinding - Machine 11,2012-02-23T22:16:00Z
Case 260,Lapping - Machine 1,2012-02-24T00:00:00Z
Case 260,Round Grinding - Machine 3,2012-02-24T00:00:00Z
Case 260,Round Grinding - Machine 3,2012-02-24T00:00:00Z
Case 260,Final Inspection Q.C.,2012-02-24T00:09:00Z
Case 260,Final Inspection Q.C.,2012-02-24T00:10:00Z
Case 260,Final Inspection Q.C.,2012-02-24T00:32:00Z
Case 260,Packing,2012-02-24T00:33:00Z
Case 260,Fix - Machine 15,2012-02-24T00:46:00Z
Case 260,Fix - Machine 15,2012-02-24T06:57:00Z
Case 260,Packing,2012-02-24T06:58:00Z
Case 260,Turning & Milling Q.C.,2012-02-24T06:59:00Z
Case 260,Final Inspection Q.C.,2012-02-24T07:00:00Z
Case 261,Turning & Milling - Machine 8,2012-02-24T07:01:00Z
Case 261,Turning & Milling - Machine 8,2012-02-24T07:02:00Z
Case 261,Turning & Milling Q.C.,2012-02-24T07:05:00Z
Case 261,Turning & Milling - Machine 8,2012-02-24T07:10:00Z
Case 261,Turning & Milling Q.C.,2012-02-24T07:39:00Z
Case 261,Flat Grinding - Machine 11,2012-02-24T07:45:00Z
Case 261,Laser Marking - Machine 7,2012-02-24T07:47:00Z
Case 261,Flat Grinding - Machine 11,2012-02-24T07:55:00Z
Case 261,Packing,2012-02-24T10:31:00Z
Case 261,Final Inspection Q.C.,2012-02-24T10:33:00Z
Case 262,Turning & Milling - Machine 6,2012-02-25T08:08:00Z
Case 262,Turning & Milling - Machine 6,2012-02-25T10:00:00Z
Case 262,Turning & Milling - Machine 6,2012-02-25T13:07:00Z
Case 262,Turning & Milling Q.C.,2012-02-25T13:07:00Z
Case 262,Turning & Milling Q.C.,2012-02-25T13:59:00Z
Case 262,Laser Marking - Machine 7,2012-02-25T21:58:00Z
Case 262,Flat Grinding - Machine 11,2012-02-25T22:02:00Z
Case 262,Flat Grinding - Machine 11,2012-02-25T22:05:00Z
Case 262,Flat Grinding - Machine 11,2012-02-25T22:05:00Z
Case 262,Lapping - Machine 1,2012-02-25T22:14:00Z
Case 262,Lapping - Machine 1,2012-02-25T22:17:00Z
Case 262,Round Grinding - Manual,2012-02-25T23:08:00Z
Case 262,Round Grinding - Manual,2012-02-26T00:00:00Z
Case 262,Final Inspection Q.C.,2012-02-26T00:00:00Z
Case 262,Packing,2012-02-26T00:00:00Z
Case 262,Final Inspection Q.C.,2012-02-26T00:00:00Z
Case 263,Turning & Milling - Machine 8,2012-02-26T03:57:00Z
Case 263,Turning & Milling - Machine 8,2012-02-26T06:51:00Z
Case 263,Turning & Milling - Machine 8,2012-02-26T07:00:00Z
Case 263,Turning & Milling Q.C.,2012-02-26T07:01:00Z
Case 263,Turning & Milling - Machine 8,2012-02-26T07:58:00Z
Case 263,Turning & Milling - Machine 8,2012-02-26T09:00:00Z
Case 263,Turning & Milling - Machine 8,2012-02-26T09:17:00Z
Case 263,Turning & Milling - Machine 8,2012-02-26T09:28:00Z
Case 263,Turning & Milling Q.C.,2012-02-26T09:32:00Z
Case 263,Flat Grinding - Machine 11,2012-02-26T09:33:00Z
Case 263,Nitration Q.C.,2012-02-26T09:46:00Z
Case 263,Laser Marking - Machine 7,2012-02-26T09:57:00Z
Case 263,Lapping - Machine 1,2012-02-26T10:30:00Z
Case 263,Round Grinding - Manual,2012-02-26T10:41:00Z
Case 263,Round Grinding - Manual,2012-02-26T10:44:00Z
Case 263,Final Inspection Q.C.,2012-02-26T11:10:00Z
Case 263,Final Inspection Q.C.,2012-02-26T11:18:00Z
Case 263,Round Grinding - Manual,2012-02-26T11:19:00Z
Case 263,Final Inspection Q.C.,2012-02-26T12:00:00Z
Case 263,Final Inspection Q.C.,2012-02-26T12:12:00Z
Case 263,Packing,2012-02-26T12:46:00Z
Case 263,Packing,2012-02-26T13:20:00Z
Case 264,Turning & Milling - Machine 6,2012-02-26T13:26:00Z
Case 264,Turning & Milling - Machine 6,2012-02-26T13:38:00Z
Case 264,Turning & Milling - Machine 6,2012-02-26T13:39:00Z
Case 264,Turning & Milling - Machine 6,2012-02-26T14:00:00Z
Case 264,Turning & Milling Q.C.,2012-02-26T14:42:00Z
Case 264,Turning & Milling - Machine 6,2012-02-26T14:47:00Z
Case 264,Turning & Milling - Machine 6,2012-02-26T14:49:00Z
Case 264,Turning & Milling - Machine 6,2012-02-26T14:57:00Z
Case 264,Turning & Milling - Machine 6,2012-02-26T15:20:00Z
Case 264,Turning & Milling Q.C.,2012-02-26T15:32:00Z
Case 264,Turning & Milling Q.C.,2012-02-26T15:49:00Z
Case 264,Turning & Milling - Machine 6,2012-02-26T15:53:00Z
Case 264,Laser Marking - Machine 7,2012-02-26T15:55:00Z
Case 264,Turning & Milling Q.C.,2012-02-26T15:59:00Z
Case 265,Turning - Machine 8,2012-02-26T16:15:00Z
Case 265,Turning - Machine 8,2012-02-26T16:18:00Z
Case 265,Turning & Milling - Machine 8,2012-02-26T16:38:00Z
Case 265,Turning & Milling - Machine 8,2012-02-26T16:44:00Z
